SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Aug 15 16:32:51 PDT 2024
User: Miriad Lab
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H10946
Integration Time (usec): 100000 (USB4H10946)
Spectra Averaged: 1 (USB4H10946)
Boxcar Smoothing: 0 (USB4H10946)
Correct for Electrical Dark: No (USB4H10946)
Strobe/Lamp Enabled: No (USB4H10946)
Correct for Detector Non-linearity: No (USB4H10946)
Correct for Stray Light: No (USB4H10946)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
636.23	1376.24
636.32	1468.39
636.42	1431.53
636.52	1492.97
636.61	1466.35
636.71	1316.84
636.80	1372.14
636.90	1488.87
637.00	1535.98
637.09	1347.56
637.19	1462.25
637.28	1372.14
637.38	1406.95
637.48	1431.53
637.57	1421.29
637.67	1419.24
637.76	1404.91
637.86	1462.25
637.96	1433.58
638.05	1425.39
638.15	1529.83
638.24	1452.01
638.34	1366.00
638.44	1429.48
638.53	1443.82
638.63	1525.74
638.72	1796.07
638.82	4022.21
638.91	11853.64
639.01	13096.76
639.11	4560.83
639.20	2543.58
639.30	1882.08
639.39	1624.04
639.49	1454.06
639.58	1384.43
639.68	1505.26
639.78	1458.15
639.87	1402.86
639.97	1478.63
640.06	1486.83
640.16	1482.73
640.25	1533.93
640.35	1484.78
640.45	1490.92
640.54	1636.33
640.64	2109.41
640.73	6762.39
640.83	24028.82
640.92	31532.57
641.02	10915.67
641.12	4726.71
641.21	2971.60
641.31	2060.26
641.40	1693.67
641.50	1581.03
641.59	1490.92
641.69	1529.83
641.78	1380.33
641.88	1361.90
641.97	1466.35
642.07	1544.17
642.17	1476.59
642.26	1472.49
642.36	1347.56
642.45	1497.07
642.55	1449.96
642.64	1486.83
642.74	1370.09
642.83	1482.73
642.93	1462.25
643.02	1507.30
643.12	1490.92
643.22	1445.87
643.31	1445.87
643.41	1411.05
643.50	1466.35
643.60	1476.59
643.69	1382.38
643.79	1415.15
643.88	1472.49
643.98	1443.82
644.07	1454.06
644.17	1435.63
644.26	1441.77
644.36	1501.16
644.45	1492.97
644.55	1343.47
644.64	1349.61
644.74	1464.30
644.84	1394.67
644.93	1361.90
645.03	1398.76
645.12	1378.28
645.22	1419.24
645.31	1366.00
645.41	1478.63
645.50	1478.63
645.60	1366.00
645.69	1415.15
645.79	1413.10
645.88	1435.63
645.98	1392.62
646.07	1366.00
646.17	1490.92
646.26	1497.07
646.36	1333.23
646.45	1484.78
646.55	1445.87
646.64	1443.82
646.74	1486.83
646.83	1423.34
646.93	1587.18
647.02	1482.73
647.12	1445.87
647.21	1390.57
647.31	1392.62
647.40	1423.34
647.50	1447.91
647.59	1439.72
647.69	1394.67
647.78	1468.39
647.88	1427.43
647.97	1468.39
648.07	1331.18
648.16	1411.05
648.26	1390.57
648.35	1462.25
648.45	1423.34
648.54	1394.67
648.64	1429.48
648.73	1513.45
648.83	1349.61
648.92	1333.23
649.01	1388.52
649.11	1347.56
649.20	1470.44
649.30	1292.27
649.39	1499.11
649.49	1388.52
649.58	1478.63
649.68	1361.90
649.77	1488.87
649.87	1357.80
649.96	1486.83
650.06	1392.62
650.15	1300.46
650.25	1335.28
650.34	1359.85
650.44	1411.05
650.53	1480.68
650.62	1435.63
650.72	1525.74
650.81	1550.31
650.91	1511.40
651.00	1767.40
651.10	3772.36
651.19	13678.38
651.29	19175.13
651.38	9566.06
651.48	3809.22
651.57	2559.96
651.66	2072.54
651.76	1609.70
651.85	1595.37
651.95	1470.44
652.04	1503.21
652.14	1513.45
652.23	1476.59
652.33	1443.82
652.42	1406.95
652.52	1468.39
652.61	1366.00
652.70	1423.34
652.80	1515.50
652.89	1525.74
652.99	1441.77
653.08	1411.05
653.18	1490.92
653.27	1490.92
653.36	1462.25
653.46	1525.74
653.55	1452.01
653.65	1458.15
653.74	2562.01
653.84	8351.62
653.93	13266.74
654.02	5504.94
654.12	2467.80
654.21	2021.35
654.31	1806.31
654.40	1505.26
654.50	1409.00
654.59	1380.33
654.68	1427.43
654.78	1398.76
654.87	1419.24
654.97	1384.43
655.06	1423.34
655.16	1474.54
655.25	1447.91
655.34	1378.28
655.44	1394.67
655.53	1398.76
655.63	1388.52
655.72	1374.19
655.81	1380.33
655.91	1279.98
656.00	1341.42
656.10	1398.76
656.19	1402.86
656.28	1454.06
656.38	1503.21
656.47	1361.90
656.57	1464.30
656.66	1495.02
656.75	1533.93
656.85	1501.16
656.94	1439.72
657.04	1366.00
657.13	1394.67
657.22	1462.25
657.32	1533.93
657.41	1368.04
657.51	1345.52
657.60	1441.77
657.69	1435.63
657.79	1415.15
657.88	1337.32
657.98	1388.52
658.07	1447.91
658.16	1398.76
658.26	1431.53
658.35	1476.59
658.44	1398.76
658.54	1411.05
658.63	1470.44
658.73	1406.95
658.82	1441.77
658.91	1419.24
659.01	1497.07
659.10	1363.95
659.19	1382.38
659.29	1431.53
659.38	1398.76
659.48	1349.61
659.57	1480.68
659.66	1443.82
659.76	1519.59
659.85	1425.39
659.94	1525.74
660.04	1468.39
660.13	1411.05
660.23	1509.35
660.32	2279.39
660.41	6393.76
660.51	8836.99
660.60	4822.97
660.69	2607.06
660.79	1972.19
660.88	1642.47
660.97	1466.35
661.07	1505.26
661.16	1388.52
661.25	1441.77
661.35	1413.10
661.44	1449.96
661.54	1468.39
661.63	1419.24
661.72	1452.01
661.82	1386.47
661.91	1400.81
662.00	1445.87
662.10	1415.15
662.19	1290.22
662.28	1476.59
662.38	1443.82
662.47	1456.11
662.56	1345.52
662.66	1425.39
662.75	1361.90
662.84	1445.87
662.94	1423.34
663.03	1484.78
663.12	1366.00
663.22	1388.52
663.31	1433.58
663.40	1337.32
663.50	1478.63
663.59	1425.39
663.68	1423.34
663.78	1454.06
663.87	1462.25
663.96	1445.87
664.06	1400.81
664.15	1484.78
664.24	1394.67
664.34	1388.52
664.43	1406.95
664.52	1394.67
664.62	1574.89
664.71	1394.67
664.80	1411.05
664.89	1345.52
664.99	1435.63
665.08	1435.63
665.17	1427.43
665.27	1429.48
665.36	1452.01
665.45	1492.97
665.55	1345.52
665.64	1529.83
665.73	1361.90
665.83	1333.23
665.92	1366.00
666.01	1421.29
666.10	1452.01
666.20	1388.52
666.29	1421.29
666.38	1402.86
666.48	1452.01
666.57	1419.24
666.66	1427.43
666.76	1415.15
666.85	1423.34
666.94	1372.14
667.03	1353.71
667.13	1439.72
667.22	1402.86
667.31	1497.07
667.41	1421.29
667.50	1411.05
667.59	1478.63
667.68	1402.86
667.78	1452.01
667.87	1472.49
667.96	1478.63
668.06	1447.91
668.15	1718.25
668.24	3456.97
668.33	10200.93
668.43	15648.53
668.52	8689.53
668.61	3348.43
668.71	2510.81
668.80	1990.63
668.89	1650.66
668.98	1456.11
669.08	1466.35
669.17	1492.97
669.26	1501.16
669.35	1433.58
669.45	1443.82
669.54	1421.29
669.63	1488.87
669.72	1421.29
669.82	1329.13
669.91	1361.90
670.00	1476.59
670.10	1312.75
670.19	1378.28
670.28	1554.41
670.37	1445.87
670.47	1419.24
670.56	1509.35
670.65	1476.59
670.74	1384.43
670.84	1497.07
670.93	1439.72
671.02	1382.38
671.11	1460.20
671.21	1390.57
671.30	1507.30
671.39	1525.74
671.48	1454.06
671.58	1298.41
671.67	1501.16
671.76	1490.92
671.85	1456.11
671.95	1497.07
672.04	1822.69
672.13	4470.72
672.22	11986.76
672.31	10555.23
672.41	3975.11
672.50	2480.09
672.59	1970.15
672.68	1705.96
672.78	1503.21
672.87	1439.72
672.96	1492.97
673.05	1404.91
673.15	1415.15
673.24	1380.33
673.33	1472.49
673.42	1433.58
673.51	1509.35
673.61	1398.76
673.70	1458.15
673.79	1433.58
673.88	1443.82
673.98	1515.50
674.07	1443.82
674.16	1355.76
674.25	1447.91
674.34	1435.63
674.44	1435.63
674.53	1404.91
674.62	1413.10
674.71	1384.43
674.80	1443.82
674.90	1470.44
674.99	1314.80
675.08	1363.95
675.17	1421.29
675.27	1411.05
675.36	1427.43
675.45	1398.76
675.54	1425.39
675.63	1402.86
675.73	1372.14
675.82	1304.56
675.91	1486.83
676.00	1382.38
676.09	1433.58
676.19	1495.02
676.28	1433.58
676.37	1409.00
676.46	1345.52
676.55	1449.96
676.64	1460.20
676.74	1370.09
676.83	1452.01
676.92	1398.76
677.01	1558.50
677.10	1462.25
677.20	1578.98
677.29	1454.06
677.38	1349.61
677.47	1454.06
677.56	1374.19
677.65	1472.49
677.75	1331.18
677.84	1431.53
677.93	1443.82
678.02	1404.91
678.11	1341.42
678.21	1476.59
678.30	1394.67
678.39	1480.68
678.48	1429.48
678.57	1341.42
678.66	1404.91
678.76	1423.34
678.85	1402.86
678.94	1484.78
679.03	1525.74
679.12	1501.16
679.21	1433.58
679.31	1386.47
679.40	1447.91
679.49	1435.63
679.58	1322.99
679.67	1429.48
679.76	1507.30
679.85	1484.78
679.95	1462.25
680.04	1382.38
680.13	1447.91
680.22	1423.34
680.31	1413.10
680.40	1433.58
680.50	1460.20
680.59	1335.28
680.68	1357.80
680.77	1312.75
680.86	1296.36
680.95	1351.66
681.04	1376.24
681.14	1380.33
681.23	1411.05
681.32	1447.91
681.41	1425.39
681.50	1351.66
681.59	1468.39
681.68	1337.32
681.78	1386.47
681.87	1415.15
681.96	1439.72
682.05	1429.48
682.14	1433.58
682.23	1452.01
682.32	1370.09
682.41	1462.25
682.51	1341.42
682.60	1378.28
682.69	1366.00
682.78	1357.80
682.87	1429.48
682.96	1421.29
683.05	1421.29
683.14	1341.42
683.24	1386.47
683.33	1374.19
683.42	1443.82
683.51	1374.19
683.60	1544.17
683.69	1427.43
683.78	1439.72
683.87	1417.19
683.96	1329.13
684.06	1427.43
684.15	1527.78
684.24	1398.76
684.33	1421.29
684.42	1409.00
684.51	1460.20
684.60	1472.49
684.69	1437.67
684.78	1382.38
684.87	1376.24
684.97	1435.63
685.06	1347.56
685.15	1353.71
685.24	1347.56
685.33	1320.94
685.42	1427.43
685.51	1370.09
685.60	1390.57
685.69	1400.81
685.78	1374.19
685.88	1402.86
685.97	1363.95
686.06	1437.67
686.15	1288.17
686.24	1361.90
686.33	1390.57
686.42	1339.37
686.51	1439.72
686.60	1482.73
686.69	1415.15
686.78	1390.57
686.87	1433.58
686.97	1386.47
687.06	1470.44
687.15	1392.62
687.24	1427.43
687.33	1329.13
687.42	1370.09
687.51	1472.49
687.60	1411.05
687.69	1413.10
687.78	1372.14
687.87	1398.76
687.96	1341.42
688.05	1388.52
688.14	1329.13
688.24	1484.78
688.33	1347.56
688.42	1312.75
688.51	1380.33
688.60	1345.52
688.69	1415.15
688.78	1331.18
688.87	1413.10
688.96	1376.24
689.05	1333.23
689.14	1466.35
689.23	1361.90
689.32	1449.96
689.41	1501.16
689.50	1497.07
689.59	1433.58
689.68	1431.53
689.77	1388.52
689.86	1419.24
689.96	1347.56
690.05	1417.19
690.14	1478.63
690.23	1398.76
690.32	1363.95
690.41	1378.28
690.50	1488.87
690.59	1419.24
